W_n,W_p,L,Vdd,C_load,f_osc,P_avg,t_rise
3.1289759685059727e-06,5.4415315675771125e-06,9.242619558537411e-07,3.6104269019132285,4.3585072194335753e-13,12268096.961189268,0.003579482184029059,1.5553941139692256e-09
2.594378999035892e-06,7.986530620632395e-06,1.919606355263953e-06,3.2214193019244264,3.169332297807602e-13,7575783.250529685,0.0013025327716250867,2.1140201296276803e-09
4.835492747565767e-06,2.6045121749005766e-06,1.7178030914225798e-06,3.282544077457574,1.8334474477520054e-13,10920107.719427804,0.0011624723356507207,2.309609469118699e-09
3.4815225241612243e-06,2.40337250323889e-06,5.967506155446725e-07,3.1934351625178183,2.9968404157135854e-13,15488770.430900082,0.0025262062667861973,1.6019432675543833e-09
1.8745288679939887e-06,1.1118184734064626e-06,6.431172968000874e-07,3.5725608672454876,1.77018190679588e-13,13992505.645405352,0.0017082803952360218,1.9369281759590804e-09
3.732588206411226e-06,2.3696686566579127e-06,1.8710152902129807e-06,3.5917001856755233,3.5541226275260905e-13,5008548.586718018,0.0012288337546403057,5.280666559760703e-09
4.99905381309678e-06,8.14502691303116e-06,1.6566751372452644e-06,3.050112493712731,1.1595447282456498e-13,31293066.036856808,0.0017160858870789138,6.38027408028927e-10
1.8802151493102445e-06,2.7466163540081264e-06,1.2990565959792493e-06,3.548491102080748,3.188492277353818e-13,6386440.621986012,0.0013055963454523642,2.9332702615861052e-09
3.417007085824513e-06,5.056879592395062e-06,1.033392598232733e-06,3.177791302069428,8.589599688090038e-14,46705105.50958395,0.0020901625773439205,3.745963928420939e-10
2.726964544432204e-06,3.971584261516062e-06,1.1566428405140925e-06,3.2196777666623544,1.2532639653810011e-14,229648942.9866881,0.001583665543892561,7.867174063055564e-11
3.815629220549978e-06,5.816839491075388e-06,6.956949919413175e-07,3.505985008721436,2.678495362673613e-13,28961026.056726642,0.004830962879922127,6.591919214192061e-10
9.66412811067252e-07,8.720108994361774e-06,1.4826547623046695e-06,3.5447237201869837,4.1440327706950235e-13,4896865.365019448,0.0013876981685321448,3.6179046797365242e-09
2.3497615592791667e-06,4.00680756674817e-06,1.9299434477544066e-06,3.4636086440374325,2.4408303100217744e-14,72946661.63854444,0.0011357078350001909,2.687969907988056e-10
1.5768329512641587e-06,8.707344601406358e-06,1.5780660048195617e-06,3.027437045992604,1.790703606411757e-13,11579350.79237815,0.0010290416071650833,1.691225944853772e-09
2.4434922194484906e-06,4.549098949580004e-06,8.457944559190866e-07,3.114518867436798,2.5971744059459355e-13,14775188.842964472,0.0018570975583847007,1.1627503351164773e-09
2.7700637154320056e-06,4.034520888694237e-06,1.7172845825356135e-06,3.6332469496091053,6.679293797154068e-14,34939303.426333256,0.001610500304868364,6.092290983973418e-10
1.8470411084026976e-06,3.016908457292741e-06,1.6946594655430056e-06,2.8845642792340236,3.4736641996033575e-13,3491859.836432711,0.0005032059701337717,6.10383789544414e-09
2.851724366753895e-06,3.3012791379493233e-06,1.06281661563967e-06,3.009150003733563,9.945822766121712e-14,26493801.619529836,0.001250244346110554,7.288154524553245e-10
3.4311139459371587e-06,3.221012680080361e-06,7.442947453690342e-07,2.9776940815657715,4.420601468393106e-13,8980670.57541037,0.0018246447533109898,2.5634244508292337e-09
1.8087934232450673e-06,3.911840489216362e-06,1.9130812675172024e-06,2.9946290194542016,2.558721544902162e-14,49707082.94792175,0.0006064132296136292,4.043392103212921e-10
4.850930954735552e-06,5.155064328051049e-06,1.1260734387897728e-06,3.740867508446681,7.320622183199971e-14,74619688.04584512,0.004087350985984586,3.119297433034962e-10
2.5157770627726263e-06,5.651478384747203e-06,6.297357141887431e-07,3.3767207684233225,1.6044143391759653e-13,40620038.70737031,0.003698011202284022,4.6175284477369346e-10
2.8692473089646444e-06,6.943975327034352e-06,5.550632327660958e-07,3.5849482631821283,1.5787891101749177e-13,60096873.32348724,0.006078615348562758,2.799087946332759e-10
1.6569380420633097e-06,8.281248150374736e-06,1.153584962930806e-06,3.4134395661765815,3.5408689085053953e-13,9604260.15085709,0.0021049749122993813,1.5091251404561355e-09
2.319872934082908e-06,6.060191666969523e-06,1.2462218603854683e-06,3.4673748362191237,2.9653431846376614e-13,11449908.993997606,0.0021154332405470913,1.360966437211584e-09
1.175557113128364e-06,5.275374176414575e-06,1.814879836154234e-06,3.539610849584367,1.6421035692828635e-13,9366335.43162733,0.0010438789449186655,1.969722480768497e-09
3.3829073927308945e-06,7.709511501089665e-06,1.6991636573404788e-06,3.088748361700784,2.510244752461468e-13,11510227.700668707,0.0013787529634151949,1.5612965170370752e-09
4.604557593536925e-06,5.8353168084882025e-06,9.512223817070555e-07,3.5677613586051455,2.489322807563092e-13,25543789.034235723,0.004147228178186477,8.020797626762791e-10
2.9688867676380873e-06,8.621679338347653e-06,7.481496721684711e-07,3.541855094062532,1.7007138081709713e-13,45873283.25443356,0.005030882069443729,3.708455932527085e-10
1.6350148741108749e-06,2.6094239862709526e-06,1.1001838596453564e-06,3.5574318003395464,3.004353587439201e-13,7314605.050031015,0.001410777571526969,2.5979380915234134e-09
4.49514895691616e-06,8.995859934829922e-06,1.1929859854762065e-06,3.269407502813744,1.3915947627670376e-13,39915108.22623868,0.002963232552064517,4.6461344627852226e-10
4.9172128767672634e-06,3.0809301863956445e-06,1.1656207762234298e-06,3.3310438179899284,3.7535209601720215e-13,8956095.046103783,0.0019863257921160136,2.8179856999586108e-09
2.202857710608571e-06,5.277107263439097e-06,1.97121414463963e-06,3.738831865078513,1.311125473255105e-13,nan,nan,nan
4.596623140456802e-06,4.010794984889475e-06,9.491960057857615e-07,3.5355374015094925,6.471266664335455e-14,78688639.51194134,0.0034029274390314458,3.218645721530782e-10
4.656694195231313e-06,4.749664837302106e-06,1.5800364142387128e-06,3.2630725412484716,3.762316351325982e-13,8065195.342788244,0.001669208197603409,3.050538638728127e-09
1.9709105472710034e-06,4.624211137479799e-06,1.5510740975810902e-06,3.646275405697464,1.0053975643765663e-13,23345536.82684676,0.0015759559457309803,7.03980683972525e-10
4.366705312661253e-06,9.835881567161852e-06,1.5521501068111164e-06,2.9035867910847823,1.385588239077643e-13,26792057.149761163,0.001546351634885718,7.197792223681333e-10
2.852923679352581e-06,9.868463412435432e-06,1.451663422996503e-06,3.124259933132697,4.887921634556198e-13,7186002.35712721,0.001829585484970484,2.728616296348275e-09
2.4259381637019375e-06,4.287400855535978e-06,9.295610592636693e-07,3.1253514832511535,4.2146522194479663e-13,8063148.6453896435,0.0016771557804664999,2.371817857693824e-09
6.539672865036044e-07,8.248182427641071e-06,1.9336489732226105e-06,3.243947302561252,4.14397309136008e-13,2515077.609772617,0.0006032163547535293,7.654750942029086e-09
3.218824306918702e-06,5.807845766649086e-06,9.89175142108496e-07,3.263169208049156,3.704441701364476e-13,12299206.342554599,0.002416426263169388,1.5958020906601925e-09
2.6134841105675343e-06,6.886436717569447e-06,1.4190199113658498e-06,3.162531270187036,1.9923605175595612e-13,14852886.660481235,0.0014793738954410735,1.1158329456471907e-09
2.2204540994440136e-06,1.0983361939232859e-06,1.5560161730585e-06,3.5727577028339152,4.554464377701317e-13,2381433.1463668067,0.0007474146511516496,1.0548762952252446e-08
3.755787358943062e-06,2.0821525520604383e-06,1.4084218317879154e-06,2.9480440179476632,4.303498339909002e-13,3839268.4024498546,0.0007701228205127197,6.288520011295307e-09
1.2089494087874197e-06,7.473648874759713e-06,1.4264188592440163e-06,3.4106196181760295,3.6164769832054685e-13,6005173.659559998,0.001344986302617387,3.4658352458388156e-09
4.013435912597742e-06,7.04190709761998e-06,1.3526464793114258e-06,3.304118380225327,7.738986824920824e-14,53679741.13318132,0.0023118951677036314,3.687596420626943e-10
2.0677701777933277e-06,8.678532342484883e-06,8.221512934090615e-07,2.9066756002680667,2.094949708670334e-13,20992663.10331865,0.0019868792022116814,8.599167389058386e-10
1.0649513749921263e-06,8.66181446733105e-06,1.327863130619361e-06,3.5446232320782727,3.737747664466479e-13,6423816.019734989,0.0016398083142556263,2.586935030941079e-09
4.6398598722084476e-06,4.1742250540815975e-06,1.9808465726893414e-06,3.685209648361772,2.388255726642209e-13,11123269.109689115,0.001904485379448293,2.205184521648117e-09
1.772270954773102e-06,6.6990973387563295e-06,1.6637554140255337e-06,3.6363907906755917,2.35250614074529e-14,102758084.53682104,0.0017125866190876543,1.8588973871608804e-10
7.79516633725487e-07,9.803429346561529e-06,7.878538250520515e-07,3.00585021730443,4.0063402320498423e-13,6788837.987806911,0.0013553140517634957,2.7542285106442737e-09
4.645734896527776e-06,2.55571296506417e-06,7.598548225671349e-07,3.1488137893440693,2.516184978658381e-13,16496642.487497807,0.002216347440293656,1.5160424638219196e-09
5.847155893243362e-07,8.159684743577026e-06,1.98670087527537e-06,3.3896747341682305,1.6364415625708225e-13,6060573.069383242,0.0006405080213027816,3.235311729234069e-09
8.920360084132567e-07,3.2842176880545435e-06,1.877668260930042e-06,2.995222099457079,3.38620452630958e-13,2427622.784797231,0.00039279543342121963,6.728305325674163e-09
3.9158450419738914e-06,3.07562135914681e-06,1.4530052235565043e-06,3.116840133091289,1.2764974807002244e-13,17494235.028761126,0.0011573268307274198,1.4682695166551511e-09
3.7639640607734973e-06,2.749499604541269e-06,1.8863136414071004e-06,3.011006141627808,3.8276301227939814e-13,3940822.419115537,0.0007234066619619169,6.028539933384571e-09
2.8000190987634718e-06,7.960099704839687e-06,6.368920229156505e-07,3.075097345604816,6.211740897300306e-14,112822650.72614893,0.003379687151012021,1.6453205020476596e-10
6.047027632233456e-07,3.817168624912555e-06,1.5151794788960073e-06,2.964413930008068,4.623661484161265e-13,1825335.4342198444,0.0003912143332117887,1.1068534216888803e-08
1.8852818274974606e-06,5.6284123485762785e-06,9.309954896921976e-07,3.1456816419423563,6.509219457245792e-14,52352153.32277686,0.00172253853303029,3.583105559122713e-10
5.243203396149741e-07,2.957192350796222e-06,1.7246911707065256e-06,3.056478198110877,4.181750169347495e-13,1545723.359627825,0.00031802022564399293,1.2786515458608421e-08
1.6914932394052036e-06,7.534400378129851e-06,5.564898869115938e-07,3.4206514263046426,2.061613776267834e-13,33321338.12282017,0.004347248567425898,5.552290530715946e-10
4.999320655361681e-06,2.766643596569938e-06,1.5816771909798448e-06,3.2304831135027468,1.529282980032703e-13,14611853.297555784,0.0012543205858777278,1.7604796217217873e-09
1.2989478690770686e-06,8.268937662820743e-06,6.463723533374578e-07,3.632127251768539,1.718071294375062e-13,33084489.964897867,0.004040543753584723,4.858137678748912e-10
1.5497498401528832e-06,9.776815328472313e-06,7.821789602532788e-07,3.7041616881740875,2.920976279353501e-13,19634328.69094149,0.004225295910262115,8.100892675462857e-10
3.872888136684221e-06,5.444008877567456e-06,1.6708523447288887e-06,2.897625322985288,3.806090670969635e-13,6307594.150129132,0.0010120777609827463,3.198216080178884e-09
6.504913207537115e-07,4.154221434229104e-06,1.3807122008209058e-06,3.469591753716863,2.7376257047018293e-13,4574500.534828198,0.0008089819020724978,3.4884474944566126e-09
4.2547912520115175e-06,2.4766971968928345e-06,1.3335372261583456e-06,3.416092867244638,4.74833835103208e-13,5305296.183618267,0.001574611512757044,5.079753334433271e-09
3.6243731330747628e-06,4.561259500266591e-06,1.0444793755043236e-06,3.715914303839053,2.461813571088526e-13,19494905.62344666,0.0034081976664413886,1.0524370385329304e-09
2.0750042891920938e-06,8.854384847073514e-06,5.625427221951637e-07,3.2178264359072526,3.1745266463159264e-13,23700916.535630442,0.004184575531281712,9.260267196886701e-10
3.202725240081316e-06,7.946111564668956e-06,8.708897584444449e-07,3.327269721402059,2.609745512215047e-13,23669060.94172283,0.003477713585823604,7.80494389041521e-10
4.689801765646718e-06,5.646440315030214e-06,9.674163675345149e-07,2.867134655513625,2.290916496057407e-13,19864369.232199714,0.0019102382383293006,1.138265852717043e-09
2.741653978314595e-06,5.952955513467782e-06,1.068482457394207e-06,3.1557183977672385,3.0317341782586544e-13,12378013.376794146,0.0018843592378235319,1.662350657117074e-09
2.094606758222305e-06,8.143269621425778e-06,1.3876779034910344e-06,3.7240897727316735,4.435914847322852e-13,8170853.402266195,0.002684936181677482,2.15604837207857e-09
2.266289264047356e-06,8.72162579903032e-06,1.9054813231297785e-06,3.7385658670893958,1.7072346529785038e-13,nan,nan,nan
1.759938968517442e-06,9.256012055529053e-06,1.925785913407896e-06,3.7483767534979675,6.837822700291444e-14,nan,nan,nan
1.6821233286822828e-06,7.520685909452516e-06,1.7406054409436143e-06,3.1346611031574176,7.526417954899048e-14,25570021.01075577,0.0009944770052616268,6.042001043269645e-10
2.5220328803689176e-06,9.30010107858615e-06,6.864625271827308e-07,3.334983971700643,2.390342477716348e-14,306580860.8273088,0.004363020739067457,5.844837438471477e-11
