W_n,W_p,L,Vdd,C_load,f_osc,P_avg,t_rise
4.476393834872388e-06,8.992711458418459e-06,5.172756199920342e-07,3.460098906866417,2.188080479190691e-14,627994123.4872664,0.008824985201199079,3.385053781194698e-11
1.623837376949876e-06,8.564388140631084e-06,1.0519496626357113e-06,3.567247007838647,4.596375244703982e-13,8648649.464897107,0.0026698914476280524,2.2867560090390997e-09
3.598677473578703e-06,4.3314073141728775e-06,1.5575137962950554e-06,3.2099209447589234,3.4460831741603563e-13,7392336.205685033,0.0013441437333748289,2.640195176402124e-09
2.707763149687449e-06,7.372811365495933e-06,1.0630121216518698e-06,3.308032877069077,4.141815801101686e-13,10712868.471800992,0.0025567756387583325,1.4098477739367947e-09
3.455584303058018e-06,6.772487918230182e-06,9.909753826687532e-07,3.6472260568574733,2.175012302705129e-13,27222174.22115488,0.003988269882974272,6.500677904128983e-10
4.393968716453971e-06,6.195130362385156e-06,8.232734630491866e-07,3.609947868975416,3.6486398715277044e-13,20678828.81149673,0.005035342705294035,8.824177505820713e-10
4.789400800008463e-06,8.767208030817994e-06,1.7519676698862784e-06,3.383270300201474,1.5680576585227948e-13,25772914.360558514,0.0023200717865217656,6.774581884532573e-10
2.11972780943207e-06,6.610211603851439e-06,1.8121223045429922e-06,2.9289701128397105,2.9957387039372346e-13,6098278.364821558,0.000807209418116501,2.6517349482319215e-09
1.7955492120300021e-06,8.221828025627004e-06,1.925598525399125e-06,3.504954940903519,3.8237207417579863e-13,5771922.789764889,0.0014443394782497627,2.4253378726100353e-09
4.209892147690728e-06,5.651908995411334e-06,1.8323072386962458e-06,3.215315094066028,2.0785940281047163e-13,12956754.960480666,0.0014171616524779425,1.6299681487828047e-09
4.054332724956514e-06,5.260908805903269e-06,1.3419106158031934e-06,3.587811339052035,1.7182246836408758e-13,23570645.222907774,0.0026734134436571886,8.989446940211526e-10
2.5321004518219035e-06,8.784937619194424e-06,9.190907124182829e-07,2.9712061190126238,4.5175484250124504e-13,10175505.415912708,0.002162318545941754,1.5323447749339467e-09
4.955805371103931e-06,7.613521416890531e-06,1.8405918631484493e-06,3.1836619090292,4.954920999400292e-13,6753234.551834404,0.0017207610418907104,2.6789421483947147e-09
3.0880829253539276e-06,7.285758204324955e-06,1.8297686969634036e-06,3.4524136216261345,3.284038017679882e-13,8874733.942547712,0.001789055971707764,2.401881388439902e-09
1.5874582441958528e-06,4.528348489759396e-06,1.726332193275116e-06,3.11710778840948,4.4279727439977554e-13,3398700.1082106545,0.0007698723887316797,5.59376092244791e-09
7.91605130055885e-07,9.0873025862519e-06,1.5854633092738158e-06,3.2352491312532687,1.403621120294298e-13,10518064.448517455,0.0008233388218769583,1.7837678013001692e-09
1.5875477237128426e-06,8.187682397735788e-06,8.257663539554455e-07,2.8662526989898316,8.795092417992523e-14,40501070.42646063,0.0015537680408135308,4.0369763340620295e-10
4.927260394211116e-06,1.2884242487925538e-06,1.8580507544077573e-06,2.921950778534041,1.1810857857029047e-13,8420259.177932967,0.0004524603305077909,3.7172210341456588e-09
2.1358719587829395e-06,9.318585107247134e-06,1.7802323245831757e-06,2.86924091027529,1.315605151963561e-13,15855889.084573869,0.0009028604918058126,1.1762441852400656e-09
4.919090834145654e-06,4.968224975521751e-06,1.6716744850123007e-06,3.5643714795926664,4.757818421222294e-13,7162760.448836977,0.0022468534750480543,2.996306175683164e-09
3.6968720216348535e-06,7.734901258235765e-06,1.3760144368553175e-06,3.001572992037005,3.5028022676737056e-14,101412461.28650565,0.0016811304001604233,1.9334747316562275e-10
5.70889442488203e-07,9.83253028947857e-06,1.8540490895732228e-06,3.0659505450061526,1.2045489809602325e-13,8036835.730244235,0.000504545701822628,2.4397466609238664e-09
3.3726922184379934e-06,5.9810789602458675e-06,5.467726965457059e-07,3.2973035071642536,5.5594405295375595e-14,155265312.9229704,0.004882456776107168,1.2628605042637518e-10
3.6389488213429835e-06,7.326285883946715e-06,9.887202042847439e-07,3.7062060260354306,2.8261065744906047e-13,22926646.925355896,0.004556610788879847,9.029405520466152e-10
3.4542936602331107e-06,8.327253577920765e-06,1.5134360129028621e-06,3.213864886612753,8.591813749976366e-14,41750355.48039141,0.0018697784613646389,4.926038784599267e-10
4.551484475695599e-06,1.0004783348180108e-06,1.6293929918879143e-06,3.3675403912550466,1.0357064203071295e-13,11108407.597243086,0.0007029766585430161,2.838522846241583e-09
1.5500204701268727e-06,1.2772087263921063e-06,1.935230690370844e-06,3.5165683200176847,1.8261593476361059e-13,4433346.384664591,0.0005315985508246926,5.591107336260147e-09
2.6208391647464623e-06,2.6998016813345132e-06,1.8677957043662984e-06,3.278587934940029,1.9619745707241512e-13,7460449.244945349,0.000819158754576989,3.0391380471652323e-09
1.64789576619445e-06,3.5140136528329838e-06,8.26018805518062e-07,3.0142472260524,7.280029816869537e-14,37026700.638484664,0.00125001643778539,4.502669313362765e-10
1.8182637117419502e-06,9.359120772732174e-06,1.5173332852896474e-06,2.9040529248414053,3.431489085753649e-13,6633253.69038353,0.0010251010584951883,2.1187185312651824e-09
3.197703995728817e-06,2.7018424742087477e-06,1.7168848678761208e-06,3.2546169404446044,4.856086923265626e-13,3530851.8953092266,0.0009525805600109099,6.46470164695765e-09
1.4321530518870801e-06,7.67676624147449e-06,6.539666736241331e-07,3.1065408413521753,9.944792084330467e-14,46606795.23940355,0.0024184526401134156,3.3621365496689196e-10
2.51648361956638e-06,5.2784765632532e-06,5.012602054242126e-07,3.173633140590578,3.822695398501518e-13,19049943.064015735,0.0037260619089548776,1.0500937538522219e-09
1.7203037158671926e-06,6.501703224689171e-06,8.824669363681184e-07,3.111995976825513,4.58060435317649e-13,7867008.098057572,0.00186802128833558,2.5881273504324664e-09
6.685128792741299e-07,5.1178162035150925e-06,1.2562756718685752e-06,3.6148870106547992,2.584720278861928e-13,6186792.97847018,0.0011316722663749625,2.721553319925968e-09
2.4215481317927066e-06,3.882055603559059e-06,6.90130428377287e-07,3.3632329206346525,1.1119501941269233e-13,43210791.183896266,0.0027739910039294214,4.660874558454947e-10
1.1293579041076938e-06,7.11112459745056e-06,6.408054639594889e-07,3.261813699450321,3.7595960918118127e-13,11362889.850135015,0.002417255658973565,1.3722640459102168e-09
3.2179946186332326e-06,7.423703647761565e-06,9.31114659936298e-07,3.678246042370397,3.363337006010381e-13,19148760.519039806,0.004522834999244336,9.346108775286111e-10
3.561883730948328e-06,6.418399247399039e-06,7.780145681088492e-07,3.5189247039354417,1.2268583594636998e-13,57749676.336945176,0.004442519544507029,3.1443462242299526e-10
1.4881226321373368e-06,7.662769206584714e-06,1.3468977867535912e-06,3.689889384263856,2.4890496118248356e-13,11877058.006249683,0.0021384876200253363,1.650900679860196e-09
6.617462890054778e-07,6.288851949548351e-06,1.0157541029455114e-06,3.0626755313576544,3.0676705283577863e-13,5460790.37111447,0.0008497199051939222,3.290793567869936e-09
2.6303454226221807e-06,8.570633804129044e-06,1.4303796052746127e-06,3.0651770498786597,4.235648290903965e-13,7358603.1481450815,0.0015523793008293378,2.6646148382381583e-09
3.7361272598842723e-06,4.829063594948099e-06,1.0457564745565922e-06,3.5651348932793305,1.2048032912255491e-14,391701532.5804202,0.003198426172139822,5.4386455945228263e-11
2.6987932167447176e-06,6.7606532325945884e-06,7.374971536662311e-07,3.7164286675232496,2.0111317328447298e-13,35718336.720568046,0.0050824925642651755,5.388399148819281e-10
4.694378758430923e-06,2.492375044664135e-06,1.8683558940734908e-06,2.891308439445398,2.488006957564815e-13,5915533.651027691,0.0006601540843324644,4.546386656290594e-09
