W_n,W_p,L,Vdd,C_load,f_osc,P_avg,t_rise
1.1480406302240797e-06,4.754672741322064e-06,6.899455307463543e-07,2.913933165315831,5.3940035981649563e-14,53511671.81983712,0.0012717715844117884,3.865277409843364e-10
4.916858801045816e-06,6.151139802598194e-06,1.5770940500303644e-06,3.445645663688975,4.611566719483867e-13,8410793.883932702,0.002360703623668831,2.7444749753974686e-09
3.6930991928178106e-06,2.8805235859672084e-06,9.711532197584764e-07,3.2448339051054558,4.652107307397053e-13,7154672.913866552,0.001845811111010123,3.0553789236508274e-09
3.861307555783063e-06,1.994475791588616e-06,1.4396735310404977e-06,3.288695529573039,1.419329832846859e-13,13130691.90988735,0.0010841551149651527,2.0834828079485253e-09
3.5676529013305977e-06,4.842303252052401e-06,1.9683229882470285e-06,3.52915521287137,7.978615690186935e-14,30456744.504610986,0.0015810071110249548,6.712893167734173e-10
1.038208680656759e-06,8.396209776154388e-06,1.6767510364023945e-06,3.600816610970658,1.1670089477990187e-13,16160156.980773503,0.001329528899716416,1.0925158867431583e-09
3.932398293407444e-06,6.9887031675919895e-06,9.043364793810215e-07,3.0337648558998045,2.849712789378262e-13,19105864.9784329,0.002485408183728896,1.0262735112694937e-09
4.059009131095998e-06,7.47758257407577e-06,8.417483083306707e-07,2.956204170067798,4.799198044371777e-13,12342160.674320702,0.0026089206312256918,1.5509303072893615e-09
1.7006532730079548e-06,6.487459128534559e-06,1.7135462310721844e-06,3.2011790656894545,3.9745890487817995e-13,4823387.860931824,0.0010555967430821273,3.4065561604898763e-09
1.757021876679888e-06,2.717605779940152e-06,1.069550523023435e-06,3.353222331539845,6.52193897606409e-14,33682566.78321513,0.0012832556127875012,6.802036571478791e-10
1.84746172662162e-06,8.318639502533393e-06,1.4621105750469513e-06,3.6969779447788023,3.1034187899477894e-13,10291612.105154358,0.0023393243325073735,1.7688893161881234e-09
1.5858053902334067e-06,9.647987158727152e-06,1.1914430752394996e-06,2.930207352274926,8.636746613842964e-14,31456366.98004558,0.0012602000672081082,5.120104401417002e-10
3.063802229446326e-06,9.057185533232405e-06,1.9218605683998528e-06,3.1871138112779107,1.3196112047442267e-13,20633718.915694416,0.0013835141578275067,8.679101947798015e-10
1.5711601502379891e-06,3.6156099321647434e-06,1.5917832221982829e-06,3.044107116670255,2.975029546916533e-13,4740480.076353334,0.000656118878822466,3.78947514077011e-09
2.926552841203832e-06,2.5119181846570497e-06,1.0160674462256544e-06,3.2986471304036895,4.1223502272577093e-13,6609351.07949462,0.001557331791729715,3.479035355149184e-09
4.421140511644211e-06,7.751318212448192e-06,9.026957225245152e-07,2.995072451226981,4.2236686216197424e-13,14147939.755694188,0.0026954460757886993,1.324247558684577e-09
4.170116314374205e-06,3.4261773923748786e-06,8.74720896373103e-07,3.3462088728286408,9.329185138000645e-14,48073655.70846912,0.0026835286208869587,4.804573881810434e-10
4.783418902706119e-06,8.367252991629167e-06,9.238119461025544e-07,3.0683336983225242,1.7740077429423975e-13,36679126.05306184,0.003071184055876583,5.345777080100106e-10
2.601094889254832e-06,3.8118162940645097e-06,1.929381011904683e-06,3.5894943457680863,5.4044604168124397e-14,35605693.3246715,0.0012924634105727592,6.580516869485689e-10
3.124251496315671e-06,3.013921149325743e-06,1.8688765158914006e-06,3.6332241887886525,1.5867565547137695e-13,12207016.62400349,0.0013462981468941612,1.869898728554323e-09
1.2453812089123263e-06,2.7437044701198327e-06,6.348373940830473e-07,3.0438048031846185,1.302424359097428e-13,21066412.35860782,0.0012615554841762442,9.181852320277003e-10
3.7571808172516145e-06,1.6526632763259646e-06,1.730637004847063e-06,3.21254483698575,1.6672506194995904e-13,7909596.519454061,0.0007316184511726894,3.5802132684757364e-09
5.022562782773857e-07,4.555207024170137e-06,9.248241106746606e-07,3.1619142786363326,1.9396403238187986e-13,7425423.992299344,0.0007766172519137876,2.3502558866693674e-09
2.77109333568877e-06,9.247185548551175e-06,1.8467158383147626e-06,3.4791814457155277,4.4909479866348247e-13,6840439.84366427,0.001995630155943223,2.88290092900617e-09
5.221637742164681e-07,5.1361577676746785e-06,9.979862257757468e-07,2.9251928514771763,9.968147377059902e-14,12673399.42740399,0.000586111542466336,1.5393617003742323e-09
