W_n,W_p,L,Vdd,C_load,f_osc,P_avg,t_rise
3.5935460604066027e-06,1.2584955108070694e-06,9.029464294749773e-07,3.5357081319393195,1.7277665012477427e-13,13857975.607392866,0.0016170432765728329,2.069642528039641e-09
9.246562749219753e-07,7.264690081126738e-06,5.494380536552673e-07,3.186884365122206,4.191014849597046e-14,101136152.42221941,0.0023447796829501825,2.1459449832000648e-10
4.190344725915793e-06,8.957781480750775e-06,1.8237127272571466e-06,3.4403062607680828,3.683019468922821e-13,10226810.974106746,0.0022895375564332067,1.985196468502523e-09
3.1221061778521143e-06,3.953841111896874e-06,1.572842201068822e-06,3.4614747438387607,1.47119744536797e-14,169297147.18127912,0.0015882453561295625,1.2432042252761999e-10
4.798128770176073e-06,4.563768620310317e-06,1.7970708654487824e-06,3.216368018308557,1.7670382012367528e-13,14634937.273919722,0.0014142309666718542,1.5575454669161228e-09
9.826902481880093e-07,1.7796384285974396e-06,1.044105076557801e-06,3.5857463559831326,1.814171373899594e-13,8262040.021049519,0.0009686608240051328,2.131417422180476e-09
4.917558358750685e-06,5.112281517685496e-06,1.6340371331825338e-06,3.0190224042997404,4.4775040622451267e-13,6261911.719811827,0.0013141904536324357,3.3102646768418987e-09
3.069043892397233e-06,3.540865865631383e-06,9.47012761012776e-07,3.3876855792046405,4.273071346049673e-14,87907207.46130931,0.0022843179506797334,2.611270159160028e-10
1.0067547971348117e-06,1.4843216324330981e-06,1.492037452475164e-06,3.019946159042668,2.2594276914864767e-13,3368335.466340129,0.0003484104761417842,6.378331348271905e-09
9.753842366845504e-07,2.5088657062736295e-06,1.5675823301593473e-06,3.5289597946317866,4.2629097239628605e-13,2707366.5878712796,0.00076059497703118,6.651073281855664e-09
3.2106706136061347e-06,8.497253559005315e-06,1.782367962400232e-06,3.0785286414096147,3.8485248477397085e-13,7271798.801754109,0.0013640058567384583,2.082636343797077e-09
4.55486775768646e-06,5.742083071689785e-06,8.380048246172105e-07,3.4156561677393276,2.1821162804979221e-13,30731032.01468302,0.004004317349736641,6.579222276571378e-10
4.921729793532665e-06,1.3890729468140536e-06,1.1260020624889713e-06,3.5832086793989473,1.231989702393655e-13,18886582.828674205,0.001613403989698825,1.679613699604717e-09
8.831389225252091e-07,8.655655516853297e-06,1.8993056192513442e-06,3.3873653906062042,2.4025692800184765e-13,5806819.198518439,0.0008610451753530824,3.294208276385464e-09
1.2801692365879455e-06,1.2056262696423473e-06,1.3065832392022048e-06,3.1534181645939285,2.549841730586234e-13,3599186.700747524,0.00047777769399327125,5.942483336690163e-09
3.933758113507612e-06,4.986076891043839e-06,7.186295744254597e-07,3.5388321407395056,3.150424497629725e-13,22571373.096308626,0.004555941569721256,9.035144118385395e-10
1.6673811878211205e-06,3.3211814693287344e-06,7.71911844567504e-07,3.2931244955874166,1.46720751918405e-13,21873238.902484994,0.0017361781349325923,9.601165853372748e-10
2.3911883805995696e-06,2.4980994713487363e-06,1.9289910706285926e-06,3.397735205835375,8.692871625387969e-14,15708874.002605038,0.000835408641612581,1.408180696899348e-09
9.403688120758796e-07,7.320293878834616e-06,1.9052342290112265e-06,3.739724478046109,3.796014377987453e-13,nan,nan,nan
3.5808198044713793e-06,8.172299921673452e-06,5.775724789343059e-07,3.1911016455312833,9.398057043851125e-14,99919154.02483198,0.004817496994080144,1.6284949261934818e-10
2.6621552888626147e-06,4.7132597813454285e-06,8.66145871347991e-07,3.1411675702891477,8.706006733850313e-14,46215755.067807436,0.002025255487023589,3.9764097566423656e-10
4.758298875107765e-06,8.931672149593038e-06,1.8900411733726812e-06,3.4027136318809132,1.9486176237927986e-14,193816472.48101568,0.002341955819154537,1.0422296047646372e-10
3.1644199132287678e-06,5.625578031356002e-06,1.0607188653821287e-06,3.239587656595576,2.395383039477659e-13,17081412.25943892,0.0021474712786136723,1.1658729823512889e-09
4.577017117998965e-06,6.485871419663523e-06,1.1571086528115138e-06,3.6463635226549513,1.517728030941436e-13,37445520.34943746,0.003866004361287776,6.088628608328392e-10
