W_n,W_p,L,Vdd,C_load,f_osc,P_avg,t_rise
3.945193307841664e-06,1.3389348638257853e-06,1.9478658736809143e-06,3.3278245068606527,2.1734089137460387e-13,5038655.908119892,0.0006534184312593604,5.880056671026689e-09
4.038310822473879e-06,6.0254976522113505e-06,5.296993913338026e-07,3.637295704237415,2.986870139105361e-13,37555718.00686045,0.0075602082600944006,5.818883185026677e-10
3.41800951844599e-06,9.286955994801966e-06,1.1318965126269818e-06,2.917026391255092,2.1439069800911794e-13,20440856.26738765,0.0018496222414775998,8.031110683252936e-10
1.2698987337395918e-06,1.5990087015181853e-06,1.9695077457993217e-06,3.5660868839645703,3.934424941420374e-13,2145322.185514192,0.0005505157584152424,9.428817014645725e-09
3.539982753593645e-06,2.885380438369497e-06,7.532431662214192e-07,2.9462320775031254,1.4538690210335851e-13,25223196.41794418,0.0016945146976475255,1.0171641172159408e-09
6.645638347221488e-07,3.6656219969651736e-06,8.157261637459706e-07,2.9481745615699757,4.658294314969089e-13,3499765.008476435,0.0007441180219180048,5.438601501707073e-09
1.9202015796832466e-06,3.3468671715954096e-06,1.3700777119161682e-06,3.2700271828426954,2.506833417083088e-13,7690175.986371113,0.0010350464070058752,2.557703754538614e-09
4.224364175172037e-06,3.531916522730719e-06,1.537964536847567e-06,3.6515984897637317,1.1839899616723345e-13,24887792.849349353,0.00210964898566482,9.22551549093264e-10
4.914087131647611e-06,9.439572696671218e-06,8.723629367942081e-07,3.3169286215459572,4.3509611442079554e-13,19140765.96190394,0.00463633788885995,8.769749486270056e-10
4.785449041281155e-06,6.1073233839323e-06,6.620848888030825e-07,3.0606220110279936,8.124252744748341e-14,94505984.43328814,0.003747209205156624,2.1917258117516484e-10
1.7724531154506883e-06,1.5604245353645802e-06,1.5963199140138836e-06,2.850941716921907,4.716104123242431e-13,1831537.4813555593,0.00036744551733384177,1.2567984503497565e-08
3.0214898359293958e-06,2.76506555635072e-06,1.9273053374131936e-06,3.3896281410381537,6.952033995664926e-14,22982345.240421433,0.0009775348493732167,9.496048726473937e-10
2.3963471872138284e-06,7.506236163673941e-06,5.588692047049196e-07,3.4623203938329983,2.2984546998509e-13,36837998.726697356,0.005350755728794069,5.318605744071771e-10
2.15783574907828e-06,7.069308293068847e-06,1.7207856094907289e-06,2.9143993224410734,1.6740495882542053e-14,117053011.11686733,0.000889162058750089,2.0866656728262616e-10
1.9314874163139224e-06,1.4681505108227824e-06,1.5729206553760185e-06,3.1141350812652946,4.2181623583039254e-13,2366503.096145423,0.0005112592008981176,1.0519200404629678e-08
1.4686197880846605e-06,6.09173690536381e-06,6.365119698929627e-07,2.9938498297161336,4.583364402687911e-13,9158920.356670555,0.002007162363507057,2.3242490802735686e-09
2.9501934570094516e-06,4.923397904477423e-06,1.177539610553968e-06,2.870353406909077,3.8015532159894033e-13,7366088.878885732,0.0011480796212238482,2.5300417899980896e-09
2.7842630832481715e-06,7.892638771350369e-06,1.6545117319949303e-06,3.49612985574079,3.291606377498326e-13,9792307.401725596,0.002095285416560773,1.9953542035915945e-09
3.8761487536010785e-06,1.0014285235616657e-06,1.5623688624722255e-06,3.5946884248887128,3.172017895360209e-13,3943710.919586067,0.0008765026388358947,7.993189740610068e-09
4.781206674607218e-06,6.142155029957821e-06,1.5236765844304313e-06,2.9292545032417587,4.3737592229974363e-13,7184867.478705005,0.0013753420546588153,2.7290472921552252e-09
3.800576233830865e-06,9.719162915640635e-06,1.6431429833760171e-06,2.9240024572168135,1.3992240108006533e-13,23212733.083143335,0.0013679109326646913,6.992416108474971e-10
2.694751720872919e-06,9.690940002564162e-06,1.293213906669807e-06,3.453582934505895,7.624056102520619e-14,56962997.37538905,0.0026794625077862532,2.6856246023547097e-10
1.8080998714023874e-06,1.6768194410385013e-06,6.645442877964021e-07,3.2798441672379424,4.673025398234589e-13,5722166.042854003,0.001495857171663657,4.115786302727219e-09
8.429614399329001e-07,4.439357081925536e-06,5.600834714882724e-07,3.2384053659513485,1.9990643846582153e-13,16958489.426953975,0.0018908137749269912,1.1497435132524158e-09
3.08347884913092e-06,6.2614129712277956e-06,1.924317525850482e-06,3.2361182185479382,8.53036339829389e-14,27452743.243546683,0.0012425629525602397,7.14239847118586e-10
6.105803716810055e-07,8.346637904508861e-06,6.002382318685323e-07,3.286622688614718,3.4543102127215255e-13,9449216.854775483,0.0019956251612192727,2.105487242848526e-09
2.999323896064691e-06,1.5794658787621492e-06,1.7700801982008753e-06,3.2969109105485788,7.075465401776523e-14,16905360.854474604,0.0006941262650207708,1.5992395945425967e-09
2.632632299476799e-06,5.513464749603997e-06,1.956179788275414e-06,3.702089478155724,6.744446489659587e-14,35601375.430541076,0.0016916168983388054,5.813223563525847e-10
