W_n,W_p,L,Vdd,C_load,f_osc,P_avg,t_rise
1.9840274532711246e-06,2.8091843452040346e-06,6.829676136895791e-07,3.745686048492198,8.979584312852212e-14,48091314.470271535,0.0031496642423990005,4.2053768037240114e-10
4.599373741263613e-06,4.640760475562176e-06,1.7610079222325778e-06,3.054849932623845,4.660405594347799e-13,5221712.051141009,0.0011697487767688543,3.943007378408498e-09
2.4203635382812567e-06,6.5484858891769e-06,7.465779167630024e-07,3.572342909133664,5.5801502263008385e-14,111645849.3160493,0.004093440298395732,1.6897014797160356e-10
2.3938543846086882e-06,4.755260395786549e-06,1.756830836895808e-06,3.150039966798595,7.152248993889324e-14,26449888.99632938,0.000961865283340454,7.413204320053477e-10
1.121935353562825e-06,6.53338549198172e-06,1.4615498966734836e-06,2.891386214644531,2.7111039759340507e-13,5618494.7775207935,0.0006706285735547989,3.4457753936231665e-09
3.99972074462968e-06,6.666061469915925e-06,1.9745503216939942e-06,3.3706851383408605,1.197995660409883e-13,23699773.227425206,0.0016387396121035017,8.845825584560121e-10
3.6106238272951617e-06,3.0232732647324666e-06,1.4145528361035347e-06,3.0397900809243312,3.1411600045460703e-13,6755021.891286015,0.0010292203785386062,3.384117140324481e-09
3.5289317021612185e-06,3.3101688153580562e-06,1.6308457850471883e-06,3.502729758503206,1.0068328698969733e-13,23245906.959629994,0.001528316402210727,1.0330672827709495e-09
2.6341202319393343e-06,4.221464235676356e-06,1.1408198453977853e-06,2.9392647385417523,2.0271378234821195e-13,12902186.555946562,0.0011297839147844419,1.663096208349019e-09
4.406369464923882e-06,9.753164266127122e-06,1.5116258841333678e-06,3.38874382163454,2.5347405983676934e-13,18753978.761896797,0.0027649963769105983,9.590866554934893e-10
1.4577201161081417e-06,1.8225431543773252e-06,1.9725969303384236e-06,2.985122691695784,1.475130649129554e-13,5079380.424612522,0.000344837724197766,4.142759556950089e-09
3.0433963655615636e-06,6.355048582978356e-06,8.844644897294227e-07,3.741029448579412,4.200302572558976e-13,14890578.878609434,0.0045555699494066555,1.3481848197063663e-09
1.119345397076362e-06,4.366331917837939e-06,1.725594786293748e-06,3.1712509296736844,1.9431524663069915e-13,6417838.947247646,0.000670160340751556,2.7150365284574035e-09
4.459837519386945e-06,9.868885254451415e-06,9.76069386678694e-07,2.996814174600058,4.5392153173034685e-13,13815377.015163582,0.0028639151085266255,1.4457023698275842e-09
2.301000137704123e-06,4.726524602322723e-06,8.653888811931273e-07,3.208931259471869,2.4050728640371614e-13,16096080.686580276,0.0019939637212523856,1.1164467141543606e-09
2.3214971871034657e-06,7.759062338713882e-06,7.192423678521221e-07,3.3511795380040468,1.9590517283804986e-13,31997227.5126433,0.003693435926988858,5.164829158770895e-10
4.44347841563984e-06,8.172550057102349e-06,1.3966392173419728e-06,3.643530914034095,1.342464993819423e-13,38856476.85011759,0.0035004420030603344,4.614648846647242e-10
2.1556390832363884e-06,5.1795377212635146e-06,1.964768953085345e-06,3.662582522571687,3.99665994640717e-13,5190258.0928392885,0.0014597213602207568,3.4542989352358328e-09
1.913546197636298e-06,8.127064301233773e-06,1.8808093229688253e-06,2.88694048864957,4.2782471638430665e-13,4144778.5708501074,0.0007874219539953617,4.035143531501513e-09
