W_n,W_p,L,Vdd,C_load,f_osc,P_avg,t_rise
4.823748156273073e-06,9.782259803418901e-06,1.8751355385590108e-06,3.49878135860532,2.287678220065005e-13,18351179.97633199,0.0025940460137237674,1.1394019935062982e-09
4.590784315909043e-06,9.687475889714638e-06,1.4303826394410946e-06,3.0032219869069237,1.610938130598392e-13,26721940.93039977,0.0019173849795560036,6.860921547334905e-10
3.2780584742921217e-06,5.988397542472371e-06,1.4379551383232826e-06,3.172547031187248,3.97246827096034e-13,7765195.768292518,0.0015662945740938577,2.501879056574617e-09
2.559131915972514e-06,3.7934683746946094e-06,1.6157491098767522e-06,3.422429923088015,3.104418938608386e-13,6881161.775839737,0.0012700140288721307,2.7263231413593974e-09
4.4805294457971e-06,7.386892022094244e-06,7.343087801014969e-07,3.5527248180350774,2.6591963115190905e-14,342287418.98841304,0.006109019359653566,6.630704889478562e-11
3.322332160309642e-06,8.967283209200861e-06,1.006146533139659e-06,3.3336363502303277,4.166794535267439e-13,13896943.636399046,0.0033844905314947844,1.327281160158746e-09
3.2542052840950848e-06,7.51575718204828e-06,1.5329495730734588e-06,3.4752438222627333,4.272254543030894e-13,8581646.957823796,0.0023007330621699234,2.433571502195656e-09
1.1480337254705953e-06,4.120847307051943e-06,8.984722094225281e-07,3.0853117500211362,2.5652006660611657e-13,8885833.258678114,0.001153834043250451,1.8447904018146228e-09
2.2268864907934383e-06,8.699082923799565e-06,9.80248279753969e-07,3.6000737004665133,1.32326746951917e-13,39346038.39130169,0.00363953378097636,4.699556500118123e-10
2.884248850794247e-06,8.377841127846933e-06,1.5660944067914942e-06,3.3055342313500633,1.8737996894758354e-13,17544648.39573547,0.0018348857907896057,9.604150541258817e-10
3.1528250925417077e-06,8.612338656211247e-06,1.1855462332353932e-06,2.8792691259329297,3.4903586595911754e-13,10892159.003883759,0.0016020335450431446,1.4190581576383302e-09
9.832789507886754e-07,9.719734355354866e-06,1.8931357929987539e-06,2.9508541844711096,3.4987470464623795e-13,3666700.543602281,0.0006025735824365618,4.9905214896576544e-09
2.340100134230785e-06,5.029719624744086e-06,1.5035964140207097e-06,3.4226453953390275,1.2467736675765308e-13,20299093.12616292,0.0014856043197367629,9.664097168568855e-10
4.680676544349981e-06,4.958427860485687e-06,1.7656575881688668e-06,3.1826139282614307,9.671470907837832e-14,27771318.54640115,0.0014330527526929646,8.071377663386157e-10
3.3185725233072322e-06,3.6673831902012195e-06,1.4303245809994247e-06,3.729979973445627,1.7052980068992325e-13,17605391.06742249,0.002178084029247773,1.3400779012605248e-09
2.734603587252432e-06,8.122706856238126e-06,1.162920693590335e-06,3.512139714569229,3.3172803246223744e-13,13960445.541810274,0.0030376103596404086,1.4048301981474203e-09
5.533942963200642e-07,8.999393708458394e-06,1.015942837090636e-06,3.174611160412056,1.4229328095714612e-13,12412993.833793655,0.0009885893397476961,1.5796224021213712e-09
4.201616694176694e-06,6.2973505088780315e-06,1.0528933490740474e-06,3.0537134483514867,4.489488983940476e-13,10277729.191389713,0.0021684513159167876,2.02551740447503e-09
4.097494043965295e-06,8.75784374366785e-06,1.7802879208005172e-06,3.227553989596143,3.116899917935369e-13,11066049.578162206,0.0018162076182270481,1.569826601328526e-09
1.4527776725616694e-06,6.389182410266342e-06,1.348478683159233e-06,3.4060898485527895,2.290245653077868e-13,10519224.240373444,0.0015067607133991958,1.705849315142377e-09
2.587627054883404e-06,9.058958617743111e-06,1.7207276037529028e-06,3.012824338620615,1.3100540302766566e-13,19504573.64481734,0.0011844106025277379,7.321920361564926e-10
3.8835166948258215e-06,6.7798546854973396e-06,1.8682452192491293e-06,3.3591709273305352,1.755586444852078e-13,16922052.042007536,0.0016822793777211131,1.0149138259110838e-09
1.3539712615473261e-06,5.4647392639138285e-06,1.6569067696948618e-06,3.290652358790236,2.382394221084071e-13,7047262.924265264,0.0009776961796886426,2.5277776279038756e-09
7.120305624424348e-07,9.840222314663481e-06,7.802210128647889e-07,3.3527978375650296,4.928027955432915e-13,6143310.00837195,0.0018919578947194592,3.236501573158695e-09
2.8986840424509144e-06,6.456119919752436e-06,1.245548840967077e-06,3.3496356971253065,1.0853040568255852e-13,34385196.892523445,0.002101092892431776,5.702408277184602e-10
1.5284504684633886e-06,7.408226481339683e-06,1.5968203722074548e-06,2.971217820768842,1.1701233768147843e-13,15581552.676518928,0.000854758750459488,9.272173546885999e-10
1.4450360408282763e-06,5.884808945856357e-06,5.675379387742481e-07,3.3361768794048543,2.1987254664758986e-13,24348401.211459104,0.0032054952037298776,7.203769120354831e-10
3.5363130446983666e-06,9.180104206662778e-06,1.010959905618248e-06,3.4268884603271275,4.3370349662265237e-13,14436742.9930304,0.003873776617559319,1.2579088714595585e-09
3.537113133508349e-06,6.594084861204914e-06,1.6479069765918527e-06,2.8786140019420348,4.642080745799616e-13,5496283.5926510785,0.001061650651904589,3.4314695977851977e-09
3.1131557871680432e-06,1.202133680606183e-06,1.4209651246202106e-06,3.5485859082962583,1.9530680579711614e-13,7225223.479239229,0.0009607126583794977,3.8458727188926705e-09
1.6291711612849104e-06,3.072175342686795e-06,7.71980482784663e-07,3.6215740336494973,3.88106705111322e-13,8982832.94355754,0.0023436746945514238,2.1828128453972936e-09
1.3711512086279643e-06,7.6185438482614806e-06,1.9378764555251748e-06,3.643186163370137,4.423141567573318e-13,4311758.416609383,0.001347481567195784,3.5270792782912168e-09
2.16047509142903e-06,3.948940976160563e-06,1.9384657083781344e-06,3.1294673916365916,6.30623381067889e-14,23354020.351130225,0.0007430649046258316,8.395917637498603e-10
3.970998870759743e-06,6.818492452121395e-06,1.9355095068343574e-06,3.3584618509483253,4.061000992684048e-13,7173720.066000723,0.0016697240095228996,2.6532972915494644e-09
1.6514543542661166e-06,4.57552845896955e-06,1.470355382493755e-06,3.272211371657493,2.7152370921436213e-13,7148723.923905971,0.0010694900710380279,2.269874240160998e-09
1.8265633590255378e-06,9.265183152777563e-06,7.218891902902582e-07,3.0225769661678674,6.902484819624918e-14,72868675.88484742,0.002437100937602518,2.9077023493313623e-10
1.5409688520495644e-06,7.105244592273503e-06,1.634500903246378e-06,3.3174874087561936,3.7975122240435666e-14,53917357.40331547,0.0011969436858806832,3.2733154275262317e-10
2.4792256334766738e-06,5.168835039073482e-06,1.7407813711273838e-06,3.258254736366251,1.777146093066324e-13,11994368.167352699,0.0011243360740362082,1.7654438384709614e-09
3.7143072404205283e-06,5.956274280485896e-06,9.80166857366695e-07,3.0162670322142953,3.5066449689854826e-13,12708271.87244704,0.0020286535612548968,1.6905034220686648e-09
9.628442723657658e-07,7.4597134387809506e-06,1.1696471114840885e-06,3.3791655519401216,3.2854957912681973e-13,6892595.109320737,0.0013947238215153777,2.518819055664414e-09
3.676688063635973e-06,4.771526332610098e-06,1.992462670661737e-06,2.952310015053334,3.8298677649829356e-13,4906888.961943751,0.000832315555404916,3.9959826458938755e-09
3.6917954603709598e-06,3.1901573010131828e-06,1.0810542715163788e-06,3.605369455821104,3.499104295414431e-13,10502228.937773852,0.0025103741180765725,2.211512061144129e-09
2.455354873428101e-06,1.9207832362481295e-06,1.1224948957019797e-06,3.016245884918515,4.922189148912142e-13,3508190.4581357334,0.0008248596413644576,6.849674537772186e-09
3.3773267412885314e-06,9.769605303831764e-06,1.3489985755466578e-06,2.906975504098699,3.44656092439502e-14,107244411.23163998,0.0016345363203685444,1.9490457088930612e-10
3.933885946768358e-06,8.875329442138773e-06,1.5390013810552103e-06,3.6433822617020266,2.645050189928448e-13,17575516.8425329,0.00316275345595137,1.0253252101965581e-09
4.766883251616644e-06,5.157046303518037e-06,1.2656860460926938e-06,2.914517647366827,2.0824434103265515e-13,16375843.995982155,0.0015042804075591288,1.384292082020617e-09
1.8931894290259853e-06,1.6409861367378484e-06,1.2540320322102123e-06,3.4723064854145456,2.509674419953236e-13,6155783.751774617,0.0009811946206738243,4.317437252385479e-09
3.065150566293483e-06,4.043657078773968e-06,1.6343649051446436e-06,3.0517342814491455,1.2997156978503445e-13,15550759.148510197,0.0009693326238869891,1.2104207288436712e-09
2.863154146953052e-06,8.165339100971485e-06,1.3408798654398679e-06,3.6444361416443125,1.0728372099603755e-13,40275167.65196656,0.002909287775221713,4.502421602927384e-10
2.4853883032297517e-06,7.172385551282682e-06,6.988153575046539e-07,3.7183579466453507,3.133243803521158e-13,23857679.884349287,0.005527125539883993,6.536345798896575e-10
1.1828004811649286e-06,5.58869962234079e-06,1.8614417861634183e-06,3.5410096158816837,2.0250054482778156e-13,7626566.292406784,0.001051038897529891,2.4748589399589616e-09
2.411552256973546e-06,8.28926612017567e-06,5.063714918993756e-07,3.469481541435708,4.742372936199807e-13,20752292.179998264,0.006362262334156751,9.743015626010034e-10
2.5039248142777708e-06,1.3154215549936507e-06,9.058173167530316e-07,3.529125178080093,1.1613098911986417e-13,18463358.672940668,0.001440304460392024,1.4087128973780417e-09
4.650253138423308e-06,9.917615562654072e-06,1.0405596848851699e-06,3.363957010217827,2.3502161454689933e-13,30134464.713740412,0.004025593035880864,7.034311318017724e-10
3.530079350201076e-06,7.473768956852784e-06,8.238378076600315e-07,3.279750757539386,1.9239323799759794e-13,33907196.01184242,0.0034913752353432103,6.257767379842347e-10
2.1974641401674805e-06,5.796086033293495e-06,1.038804176315106e-06,3.3091383971034465,3.850865335764868e-13,9432701.298400305,0.0020737724479608977,1.958343699587722e-09
2.896569737706798e-06,1.61184896979636e-06,1.1550804985449648e-06,3.4523830056909226,1.2646527001986493e-13,15452877.512692684,0.0012551062763299094,1.5493778391636147e-09
3.1661934411273363e-06,9.394295375994868e-06,8.036188760692436e-07,3.0127175337525443,3.990998164620248e-13,15663667.64712717,0.002972911677131724,1.2278530578334101e-09
4.256358073108848e-06,1.8587216038169004e-06,1.1772083062888041e-06,3.2109938597217997,2.0021107699477306e-13,10914615.487600958,0.0012124735741858032,2.392252246512237e-09
1.2764253447868078e-06,5.181887455962403e-06,1.34392590009109e-06,3.460459108212921,3.1986696074374545e-13,6564305.083407882,0.0013569938642400451,2.7545163482736552e-09
3.4042910022842477e-06,4.211430389884984e-06,1.5382083427114589e-06,3.080207009889224,2.3338968720611223e-13,10012439.337098103,0.001132755022784197,2.278361461861683e-09
9.712910975028076e-07,5.353944138332843e-06,5.706478593530197e-07,3.621202863675153,2.9146679655250567e-13,15561743.07037594,0.0031819277277683818,9.726568132447908e-10
4.748642298356752e-06,6.613495147139658e-06,6.672565702725742e-07,3.6314724061826404,4.909607162205055e-13,20533494.99121566,0.006831001058531421,9.947334123433953e-10
3.258450888325998e-06,2.050401802920122e-06,5.673540366855718e-07,2.9015141198646344,1.1332982071563265e-14,331526828.9055317,0.0016681463513845563,7.594566790495983e-11
1.8150802583809767e-06,6.019474582584909e-06,1.4908897600027856e-06,2.8993561364146085,2.230633614683056e-14,85117281.68520205,0.0008541456919730945,2.1761707826422573e-10
1.5308794440426333e-06,3.0230126814326054e-06,1.5115774570857891e-06,2.8540942832413068,4.08317911930454e-13,3000058.763155597,0.0004945636481382467,6.508347220933148e-09
4.432285919278738e-06,5.220738141672049e-06,9.46989368208441e-07,3.721689493662128,3.8931336336155345e-13,16077646.447401578,0.004475982250470884,1.230837696013733e-09
3.193134853946829e-06,1.2287829267058786e-06,1.5003019113168815e-06,3.664807509326347,4.0278294406180843e-13,3551494.591574542,0.0010419673541044653,7.647908595353069e-09
4.820158635950608e-06,8.062049307897306e-06,1.4560811989643768e-06,3.6575250001080217,4.1638245500306364e-13,12523465.734525762,0.0035791340569571043,1.4991191871860101e-09
2.1855957292987616e-06,5.18374072062376e-06,1.8180755096066374e-06,3.488316863367026,3.5274479977689516e-13,5985873.9395457,0.001330087248181502,3.032642338879297e-09
1.5786496701966925e-06,4.292199477535353e-06,1.3223940050842772e-06,3.0222590811513403,9.971397749428603e-14,18241329.75097448,0.0008295871623972746,9.646769626015386e-10
