W_n,W_p,L,Vdd,C_load,f_osc,P_avg,t_rise
1.2605309671273866e-06,1.769732506511473e-06,1.1815774471419827e-06,2.881318890106003,2.2205179499158394e-13,4928615.109916308,0.0004587457642142257,3.640221193277519e-09
2.6176065065083187e-06,4.916081733437129e-06,1.5705975585098203e-06,3.694671637066947,1.475800676125059e-13,19074979.664286897,0.0019364709701090639,9.804429776793767e-10
3.6205575529222413e-06,2.013794409367722e-06,1.0998405951063408e-06,3.2330900785786163,2.540427208620029e-13,9200208.63260406,0.0013163854815456113,2.783136393684737e-09
1.8405330185631432e-06,9.104753544786028e-06,1.497263595806454e-06,3.6013610549444945,5.8976853121095e-14,52462777.29339716,0.002160336707051059,3.1556294489361535e-10
5.50897508311701e-07,1.289355806788589e-06,1.2951554622559767e-06,3.00111571566782,1.1302959061177544e-13,5293182.287315447,0.00026863617852781687,3.7043581862357507e-09
4.0023526414237516e-06,4.978186002425744e-06,1.5080556005966177e-06,3.3232045386242346,1.9546259882081667e-13,15997066.932435099,0.001775916445725441,1.285342786776477e-09
5.277333728858684e-07,6.309994623370308e-06,1.9408433915247688e-06,3.301037194619717,6.231192193790667e-14,13470788.155614488,0.0005036471136963466,1.5593698646580182e-09
3.307435154158296e-06,5.7445809022556206e-06,5.363089899506804e-07,3.1332501502565115,3.150866075548643e-13,25378345.031890754,0.0038652486062385493,7.744398606665068e-10
1.1879524982050054e-06,1.1305629644039294e-06,1.0520403305329716e-06,3.0434212543659345,2.0027818192517213e-13,5051025.911251296,0.0004907213296961692,4.348183196270116e-09
8.609558100643886e-07,1.9139162069367584e-06,1.1923560048774445e-06,3.5295389529489376,6.538072354557197e-14,19010260.72235358,0.0007943626383030224,1.141131299664688e-09
1.253206425048528e-06,5.380191121357281e-06,1.1272755957875734e-06,3.7395820067478636,2.5156558108953537e-13,nan,nan,nan
5.661941618042302e-07,8.414744625376693e-06,1.9937676374164354e-06,2.8556288904409293,4.3471429039141465e-13,1751742.760248906,0.00034676280022924916,1.1193334763817843e-08
2.2600502428788694e-06,6.30050767387017e-06,1.4698619954766127e-06,3.2394048390304735,2.107619184699016e-14,123178748.9766954,0.001465450321911962,1.8265679796990571e-10
2.5325765963826314e-06,4.504334850665105e-06,5.569872804102527e-07,3.3580834412438025,4.075359498709603e-13,16128767.870435018,0.003769994767292902,1.1986528604522433e-09
2.6774771879172856e-06,7.981122079278885e-06,1.5880704023942334e-06,3.088795189685859,3.1661621300560643e-13,8776753.731671061,0.0013767884588164647,1.8055858469275576e-09
2.58319557963504e-06,6.303509354847279e-06,1.7800538266824292e-06,2.9913108226458975,2.5221682589458603e-13,8237257.46413422,0.0009274604107142032,2.216153522357381e-09
7.805474433902774e-07,7.82840342250202e-06,1.595881649849051e-06,3.7192395893546397,2.3959118090058674e-13,nan,nan,nan
4.544333719280941e-06,4.293129506249598e-06,1.6175797776417784e-06,3.2461347132633334,4.2196111884043955e-13,6515939.349313894,0.0015049352104046596,3.6701532873046867e-09
1.1927333544927099e-06,9.214716423737297e-06,1.1648915480557275e-06,3.14421341724677,1.670065414948613e-13,15200559.66746179,0.0013532206949929389,1.1044429298860008e-09
2.3105203643452527e-06,1.4078327979927025e-06,8.090525932731213e-07,3.025359222165939,5.1744758546278305e-14,37644534.1712425,0.0009436222061423045,6.504948565541414e-10
2.0918576038950465e-06,9.415661081776896e-06,1.4721239063942044e-06,3.000509438111341,4.071554703996209e-13,6585383.687299266,0.0012897436699215907,2.614898473289957e-09
4.951916263141835e-06,3.1019798666292342e-06,1.021202928181684e-06,3.296792369590985,2.62916958678401e-14,144759278.5459372,0.0021986722718627754,1.7481952604662075e-10
2.1020094403565305e-06,9.358422325968506e-06,9.445281317409091e-07,3.2372619433862644,1.667716453797107e-13,27908893.23267885,0.002625944690701457,6.870451686571399e-10
1.4089710480558101e-06,4.938999837283844e-06,6.376233143867557e-07,3.647201338169306,7.707781396667352e-14,63687822.00921982,0.003389757188570021,2.998664560908326e-10
2.939674063824605e-06,9.58555064574179e-06,1.962387670404377e-06,3.0106842601561055,4.432057079792526e-14,55529228.863167666,0.001159127971784691,3.7384164917757126e-10
4.470280124533517e-06,2.1448239123900296e-06,1.1598561936951946e-06,3.6063060205714885,4.590659147555603e-13,6344145.323500155,0.0020462398414694007,4.204836888817471e-09
2.7339452906214325e-06,5.848893495110844e-06,1.044999809235993e-06,3.5238049278683565,2.5449035719938227e-13,17402836.363811497,0.002793133527412429,1.0239173739467421e-09
3.0670434769059112e-06,5.250128484977824e-06,6.373590853484191e-07,3.0486103650123173,4.665711798204985e-13,12751964.320269499,0.0027977683890702404,1.470636805688108e-09
3.180808348422801e-06,9.394714781570665e-06,1.8310550044033528e-06,3.0255514172974745,2.6300761346106774e-13,10521698.441609839,0.0012933336426643805,1.8302222176841539e-09
3.4974005857944636e-06,2.2895876613032616e-06,1.0926739647539065e-06,2.9786502570123674,8.805880694031649e-14,25315676.156085026,0.001054193248289064,9.48507726585288e-10
2.897041389034362e-06,5.617581641470656e-06,1.2389661038633202e-06,3.670907930784108,2.2144880391198624e-13,17992801.439821444,0.0027207604321730565,1.002661329991953e-09
8.859173947300076e-07,4.609114301421424e-06,1.72934780021706e-06,3.027397730341002,4.0277841120894127e-13,2579832.050222999,0.0005028911382312316,7.1489855476457956e-09
3.2857301583424707e-06,8.478481950942924e-06,1.7068653873269789e-06,3.47239907853901,1.5391064922119566e-13,22622196.462020636,0.0021077942699968253,7.302235455255301e-10
4.002994261947704e-06,1.7747714868280584e-06,5.364626864578036e-07,3.6062945420980475,3.801978849680918e-13,14110176.99298,0.003780765683323074,1.9361394754976676e-09
1.210229044329397e-06,7.189451177847697e-06,1.1910019884906524e-06,3.476914917591159,1.794185658386163e-13,14705908.158140857,0.0017157950471355168,1.4055972391508324e-09
1.2539173414674814e-06,8.551945248725977e-06,1.7837830196673824e-06,3.086205427961053,3.6039887449633755e-13,4502099.235179754,0.0008204147027644496,3.465954015084073e-09
1.2694740887020924e-06,4.99801421980798e-06,1.8381237775912633e-06,3.5028741023748484,4.880093340545178e-13,3144165.7991482457,0.0010023748512040887,5.371315606881855e-09
2.2289095547557517e-06,4.0735480504180485e-06,8.861794607577849e-07,3.598816446385921,1.835498416988763e-14,218936521.63565016,0.002790699314206065,9.274164442764232e-11
7.556464179711321e-07,9.43524446913124e-06,8.016752100694268e-07,3.041927141205724,4.607292804312776e-13,5717146.570029823,0.00133045366168112,3.3455356201581796e-09
2.1441828781819762e-06,5.09649382392509e-06,1.3810671385801242e-06,3.0333422545756945,1.2710465355357639e-13,17560282.867623724,0.0010229937087824594,1.1166017817064357e-09
1.107776101029266e-06,5.210498037373574e-06,1.0640312548839242e-06,3.705703087165815,4.618638888289534e-13,5822114.247226978,0.0019620526927768213,2.4748221979294877e-09
2.920015115477006e-06,5.358748492274074e-06,1.9926607664374855e-06,3.3060845771458838,2.590689143597223e-13,8115737.646276336,0.0011552186605575175,2.103962774719016e-09
3.952856432931169e-06,7.359925774051701e-06,5.979767613099915e-07,3.5086747910282137,1.8302203087914788e-13,56626137.220978715,0.006395368781294872,3.631277450435353e-10
2.15789901578455e-06,4.829484297452923e-06,7.683661006333463e-07,2.9686678249927017,2.1866454221664425e-13,17434469.304794148,0.0016590304000922043,1.0584408934143439e-09
4.4464344538850925e-06,4.939001178608666e-06,8.773742190747909e-07,3.6060632705340483,4.955227318572103e-13,12690995.335996093,0.00422729872403207,1.7391959589178527e-09
1.8842750028280836e-06,3.100049888123597e-06,9.77967944651514e-07,3.5484244892730903,4.4546536056561155e-13,6481761.164347328,0.0018639179828158301,2.8932261996918264e-09
2.095645399658086e-06,8.19115555146679e-06,5.090914635969242e-07,2.861891930076581,4.4272804018954146e-13,15442357.590716159,0.0029804159385422185,1.0526230413784712e-09
3.786985940025388e-06,6.990949927887963e-06,9.764500682548062e-07,3.2449656599607075,2.1600114194683622e-13,25159536.803836033,0.0028513861095392067,8.061306111510624e-10
1.6712880201540153e-06,2.3172969230034104e-06,7.997426516150031e-07,3.467520658708951,4.163371777238946e-14,66332257.46193088,0.001750568330881757,3.5776032377793237e-10
2.7121822851564754e-06,5.04450798218029e-06,1.8965488025331439e-06,3.265144493893262,1.1992883093098361e-14,168486430.26918313,0.0011535713068776703,1.4682462570930442e-10
2.4074783036995035e-06,2.7866172881144076e-06,1.505940546972521e-06,3.6902967860918223,8.98088535552857e-14,23289479.521319948,0.0014955298165354642,1.0106393920408573e-09
1.7253035732545948e-06,2.524155682869436e-06,1.8240294396086126e-06,2.9349863632351103,1.4796214504644222e-13,6891182.943789545,0.0004455331333399309,3.183946698363445e-09
3.0098467536751916e-06,4.976556442025487e-06,1.5602428516079516e-06,3.015788437581679,1.8285870558175323e-14,125187547.67288858,0.0011035965566604522,1.8860628795599995e-10
3.041172351348453e-06,6.943190487402553e-06,1.0667080475302057e-06,3.5764460938980567,4.403353194160965e-13,11565629.655073721,0.0033986233430988283,1.5151692038429008e-09
2.4923709956414754e-06,6.34026166152348e-06,1.3547030634932096e-06,3.7320575319336373,3.646024325810362e-13,10050775.120177655,0.0027040346281302628,1.8305302323095068e-09
2.124706707311451e-06,7.177421881158305e-06,6.166575970695358e-07,3.504137671132524,3.086545895595898e-13,23195843.962070692,0.00472644042821217,8.922831949739877e-10
1.6124041697700696e-06,8.419592486832554e-06,7.523963812236306e-07,3.5038532751528515,3.4937095252467685e-13,15367118.845198536,0.003492219666186119,1.2912550440918038e-09
4.226511214760858e-06,8.21434562471011e-06,1.0423290541046017e-06,3.0404432224961626,3.87599886175432e-13,13753192.349292006,0.002468161214228734,1.425693950849779e-09
4.778585997609064e-06,4.870917124299976e-06,1.3980895347338572e-06,3.077382498580918,3.3247900460935107e-13,9731533.028480474,0.00158798537678934,2.2340666025667117e-09
3.597277692397465e-06,7.235262372886387e-06,1.8864673562569002e-06,3.4093366522133155,4.2841136424924983e-13,6994678.826185072,0.0017905778853526079,2.8148209306352824e-09
1.66096363581762e-06,3.680004074528627e-06,1.1987431329376795e-06,2.868096480672444,2.007681639080451e-13,8863515.684244689,0.0007174455930119724,2.050407225480742e-09
