Loss
3.9799389839172363
0.34004494547843933
0.1107584536075592
0.08210545778274536
0.07316942512989044
0.06797963380813599
0.0642649382352829
0.06139659881591797
0.05908256769180298
0.05715353786945343
0.055502500385046005
0.05405841022729874
0.05277241766452789
0.05161004140973091
0.05054643750190735
0.049563437700271606
0.04864753037691116
0.047788508236408234
0.046978600323200226
0.04621828347444534
