Loss
2.0698142051696777
0.47896039485931396
0.18523523211479187
0.1033472940325737
0.076600581407547
0.06649531424045563
0.06187549605965614
0.059249963611364365
0.05745644122362137
0.0560804083943367
0.05495644360780716
0.05400662124156952
0.053195301443338394
0.05248546227812767
0.05185424163937569
0.05128631740808487
0.05076958239078522
0.050294384360313416
0.04985295981168747
0.049438975751399994
