Mean,Std,Min,Max
4.800803279876709,0.2837714740576365,4.382640838623047,5.050726413726807
0.33797232508659364,0.048145726972409195,0.2903137803077698,0.3894431591033935
0.08632730990648263,0.0096117432571703,0.0701170712709426,0.0947149693965911
0.06698227301239966,0.008788563994453517,0.0532294325530529,0.0739708393812179
0.06512994319200513,0.005544210458104762,0.0589645430445671,0.0740149170160293
0.06657695472240441,0.0137766665344847,0.0526367388665676,0.0892441719770431
0.06472735181450841,0.005312479295189336,0.0582313612103462,0.0717607960104942
0.06152085438370698,0.009501955394891034,0.0464105047285556,0.0695575922727584
0.05804842785000799,0.00499119610833134,0.05098782107234,0.0649108663201332
0.05587139725685113,0.004462854188811878,0.0494494885206222,0.0617188699543476
0.05452403500676149,0.003727609263269106,0.050361443310976,0.0587425343692302
0.05435398444533342,0.008605309623720973,0.0425766631960868,0.062928520143032
0.05140855759382242,0.004550326481942758,0.045052696019411,0.057529654353857
0.05297430455684658,0.008111369664451433,0.0403000488877296,0.0629116967320442
0.05460394024848932,0.0038360054042404033,0.0497549958527088,0.057609349489212
0.05367424860596652,0.009451883722398646,0.0421083234250545,0.0638188570737838
0.04932165294885631,0.007342914256007679,0.0394280552864074,0.0596370473504066
0.04816798791289326,0.006263020268495227,0.039570327848196,0.0567529387772083
0.05673728734254833,0.014035521418290434,0.0360901579260826,0.0714005455374717
0.054224539548158576,0.011565237926461946,0.0375049300491809,0.0640700086951255
