run_id,target,method,n_samples,mse_norm,mae_norm,mse_orig,mae_orig,train_time,test_time,gpu_samples,gpu_mem_used_mb_mean,gpu_mem_used_mb_var,torch_peak_alloc_mb,torch_peak_reserved_mb,ram_samples,ram_used_mb_mean,ram_used_mb_var,timestamp
11,f_osc,kdtree,500,0.045489538460969925,0.13095545768737793,727810125594624.0,6749219.0,166.94302344322205,2.7386903762817383,335,3928.0,0.0,302.16162109375,350.0,335,8988.430410447761,14.607239425182343,2026-06-01 04:18:11
11,f_osc,uniform,1000,0.009688802994787693,0.04526825621724129,383443842105344.0,3266384.0,307.1540861129761,0.7873575687408447,615,3999.765853658537,16.80371207371354,398.84326171875,422.0,615,9202.40719004065,0.1043674498796463,2026-06-01 04:33:25
11,f_osc,kdtree,1000,0.07778117805719376,0.16598710417747498,1259564792020992.0,8593832.0,291.7519528865814,2.3811087608337402,584,3959.958904109589,0.49146181158721447,319.67333984375,382.0,584,9309.568646992722,1.059950351715088,2026-06-01 04:38:19
12,f_osc,uniform,100,0.2747359275817871,0.3507012724876404,2049384984346624.0,14074049.0,272.8461973667145,0.767859697341919,547,3961.963436928702,0.36429385654628277,322.283203125,384.0,547,9313.123871686472,0.026408761739730835,2026-06-01 04:43:56
12,f_osc,kdtree,100,0.1857280731201172,0.2809922397136688,1543814854475776.0,11785121.0,61.05544924736023,2.446753978729248,123,3956.0,0.0,313.74658203125,378.0,123,9353.00390625,0.0,2026-06-01 04:45:00
12,f_osc,uniform,500,0.048250921070575714,0.12395840883255005,920050647171072.0,6839103.5,286.47822189331055,0.8917076587677002,574,3995.8606271777003,5.555488109588623,360.107421875,418.0,574,9411.172752885454,0.00038518011569976807,2026-06-01 04:54:46
12,f_osc,kdtree,500,0.049974728375673294,0.1373940408229828,729340610347008.0,6617576.5,153.51957082748413,2.344092845916748,308,3961.974025974026,0.10322145372629166,325.74169921875,384.0,308,9512.06261414367,7.838767826557159,2026-06-01 04:57:22
12,f_osc,uniform,1000,0.011230774223804474,0.0517820380628109,444878383218688.0,3421863.25,286.1514377593994,0.7939350605010986,573,4013.804537521815,10.907693199813366,426.32373046875,436.0,573,9731.268788176265,0.06997309625148773,2026-06-01 05:12:04
12,f_osc,kdtree,1000,0.07785113900899887,0.166212260723114,1212519330873344.0,8539231.0,284.1044759750366,2.3525187969207764,569,3991.95079086116,0.6865064036101103,343.560546875,414.0,569,9840.60892190246,0.0006329566240310669,2026-06-01 05:16:51
13,f_osc,uniform,100,0.3751262128353119,0.4068201184272766,2290981726584832.0,14536238.0,284.60140895843506,0.7853193283081055,570,3993.964912280702,0.3496460448950529,345.6650390625,416.0,570,9841.582257401316,0.2850356996059418,2026-06-01 05:22:39
