Loss
2.9807944297790527
0.4202134609222412
0.13616535067558289
0.08097896724939346
0.06746770441532135
0.0628441646695137
0.06034849211573601
0.058526478707790375
0.05700555816292763
0.055662378668785095
0.054460424929857254
0.05334347486495972
0.052283041179180145
0.051262255758047104
0.05026848241686821
0.04929219186306
0.04832619056105614
0.047365158796310425
0.04640532657504082
0.04544420540332794
