Loss
2.5700955390930176
0.46168363094329834
0.17234764993190765
0.10799048840999603
0.09029442816972733
0.08372846990823746
0.08011782169342041
0.07746294140815735
0.07523328810930252
0.07328279316425323
0.07153875380754471
0.06994035094976425
0.06846126914024353
0.06708510220050812
0.06581167131662369
0.06460922956466675
0.063468337059021
0.06238161772489548
0.06134334206581116
0.06034896522760391
