Loss
2.51153564453125
0.4271003007888794
0.1451835185289383
0.08031904697418213
0.061492789536714554
0.0542830154299736
0.05050453916192055
0.047995034605264664
0.04612312093377113
0.04461667686700821
0.04336287081241608
0.04229945316910744
0.04138555750250816
0.04059223085641861
0.03989771753549576
0.0392850860953331
0.0387408584356308
0.038253895938396454
0.037815045565366745
0.03741660341620445
